region,apt_name,dong,jibun,area_m2,price_manwon,floor,build_year,deal_year,deal_month,deal_day,deal_date,deal_ym,price_per_pyeong
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,101.25,87000,8,1998,2026,2,9,2026-02-09,2026-02,2840.5392592592593
수원시 영통구,광교시티아이,이의동,1253,43.85,49100,4,2015,2026,2,9,2026-02-09,2026-02,3701.5913340935003
수원시 영통구,원천레이크파크,원천동,548,59.99,47500,7,1999,2026,2,7,2026-02-07,2026-02,2617.52792132022
수원시 영통구,황골마을한국,영통동,1054-3,59.99,38500,4,1998,2026,2,9,2026-02-09,2026-02,2121.575262543757
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.79,35700,2,1998,2026,2,9,2026-02-09,2026-02,1973.8595082789764
수원시 영통구,황골마을주공1,영통동,955-1,59.99,47500,15,1997,2026,2,9,2026-02-09,2026-02,2617.52792132022
수원시 영통구,현대힐스테이트,매탄동,176,84.975,62500,4,2006,2026,2,4,2026-02-04,2026-02,2431.4504265960577
수원시 영통구,광교푸르지오월드마크,이의동,1331,84.92,140000,19,2015,2026,2,8,2026-02-08,2026-02,5449.976448422044
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,38000,4,1997,2026,2,9,2026-02-09,2026-02,2094.022337056176
수원시 영통구,광교에듀포레,이의동,1370,84.89,144000,4,2014,2026,2,9,2026-02-09,2026-02,5607.671103781364
수원시 영통구,광교역참누리포레스트,이의동,1252,59.5653,72000,4,2015,2026,2,8,2026-02-08,2026-02,3995.9103706352525
수원시 영통구,영통아이파크캐슬3단지,망포동,790,75.93,88800,10,2022,2026,2,6,2026-02-06,2026-02,3866.127222441722
수원시 영통구,마젤란21,망포동,509-2,84.7237,46000,14,2006,2026,2,7,2026-02-07,2026-02,1794.8555126841723
수원시 영통구,광교역참누리포레스트,이의동,1252,59.5477,71500,6,2015,2026,2,7,2026-02-07,2026-02,3969.3338281747237
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,32500,19,1997,2026,2,7,2026-02-07,2026-02,2166.535591853196
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,41000,14,1997,2026,2,7,2026-02-07,2026-02,2259.3398899816634
수원시 영통구,광교더포레스트,하동,1001,101.97,89700,15,2013,2026,2,6,2026-02-06,2026-02,2908.014710208885
수원시 영통구,주공그린빌3,매탄동,1277,84.45,52000,6,2002,2026,2,7,2026-02-07,2026-02,2035.5429248075784
수원시 영통구,광교더포레스트,하동,1001,74.97,90000,18,2013,2026,2,7,2026-02-07,2026-02,3968.547418967587
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,31900,12,1997,2026,2,7,2026-02-07,2026-02,2126.5380116959063
수원시 영통구,광교 해모로 아파트,이의동,1226,74.58,68000,10,2011,2026,2,7,2026-02-07,2026-02,3014.1378385626176
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,36800,20,1997,2026,2,7,2026-02-07,2026-02,2027.8953158859808
수원시 영통구,늘푸른벽산,망포동,488,59.884,41300,13,2000,2026,2,7,2026-02-07,2026-02,2279.900140271191
수원시 영통구,청명마을(주공),영통동,1048-2,59.99,53000,8,1997,2026,2,7,2026-02-07,2026-02,2920.6101016836137
수원시 영통구,성일,매탄동,810-4,39.99,20600,10,1988,2026,2,5,2026-02-05,2026-02,1702.9127281820454
수원시 영통구,광교모아엘가레이크파크,하동,1032,59.73,74000,1,2014,2026,2,7,2026-02-07,2026-02,4095.5834588983766
수원시 영통구,광교시티아이,이의동,1253,43.85,47000,3,2015,2026,2,7,2026-02-07,2026-02,3543.2748004561004
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,101.25,79000,3,1998,2026,2,7,2026-02-07,2026-02,2579.3402469135804
수원시 영통구,광교아이파크,원천동,593,90.9186,148000,42,2018,2026,2,7,2026-02-07,2026-02,5381.279518162401
수원시 영통구,동수원자이2차,망포동,690,115.4594,63000,1,2002,2026,2,7,2026-02-07,2026-02,1803.797698584957
수원시 영통구,원천레이크파크,원천동,548,49.95,35500,10,1999,2026,2,7,2026-02-07,2026-02,2349.4674674674675
수원시 영통구,벽적골우성,영통동,973-3,59.84,42000,1,1998,2026,2,4,2026-02-04,2026-02,2320.2473262032086
수원시 영통구,광교모아엘가레이크뷰,하동,1028,84.98,83000,15,2014,2026,2,7,2026-02-07,2026-02,3228.776182631207
수원시 영통구,힐스테이트영통,망포동,728,62.6303,94700,26,2017,2026,2,7,2026-02-07,2026-02,4998.52723043
수원시 영통구,방죽마을영통뜨란채,망포동,707,84.72,57500,24,2005,2026,2,7,2026-02-07,2026-02,2243.6673748819644
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,55000,12,1999,2026,2,6,2026-02-06,2026-02,3061.441320087557
수원시 영통구,황골마을주공1,영통동,955-1,59.99,44500,2,1997,2026,2,6,2026-02-06,2026-02,2452.2103683947325
수원시 영통구,벽적골롯데,영통동,971-1,49.71,47000,13,2002,2026,2,7,2026-02-07,2026-02,3125.5803661235163
수원시 영통구,벽적골우성,영통동,973-3,59.84,54400,8,1998,2026,2,6,2026-02-06,2026-02,3005.2727272727275
수원시 영통구,현대힐스테이트,매탄동,176,59.648,58300,5,2006,2026,2,6,2026-02-06,2026-02,3231.0914028969955
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,33000,5,1997,2026,2,6,2026-02-06,2026-02,2199.8669086509376
수원시 영통구,매탄레이크파크,매탄동,1230,59.99,36000,7,1999,2026,2,6,2026-02-06,2026-02,1983.810635105851
수원시 영통구,e편한세상영통2차(1단지),망포동,726,59.9158,57000,24,2016,2026,2,6,2026-02-06,2026-02,3144.9233758040455
수원시 영통구,영통아이파크캐슬3단지,망포동,790,59.83,70000,2,2022,2026,2,6,2026-02-06,2026-02,3867.7252214608056
수원시 영통구,삼성,영통동,969-1,84.93,69400,16,1997,2026,2,6,2026-02-06,2026-02,2701.3130813611206
수원시 영통구,광교에듀포레,이의동,1370,84.89,155000,20,2014,2026,2,6,2026-02-06,2026-02,6036.034868653552
수원시 영통구,동수원자이1차,망포동,686,84.9688,55700,3,2001,2026,2,6,2026-02-06,2026-02,2167.0667350839367
수원시 영통구,광교모아엘가레이크파크,하동,1032,59.92,76500,20,2014,2026,2,7,2026-02-07,2026-02,4220.522363150868
수원시 영통구,매탄위브하늘채,매탄동,1352,84.818,72200,12,2008,2026,2,7,2026-02-07,2026-02,2814.010705274824
수원시 영통구,e-편한세상,매탄동,1209,127.9078,87500,15,2010,2026,2,6,2026-02-06,2026-02,2261.4531717377677
수원시 영통구,영통자이,망포동,800,59.9614,42000,14,2022,2026,2,6,2026-02-06,2026-02,2315.5496702878854
수원시 영통구,광교한양수자인,이의동,1211,84.1638,92000,3,2011,2026,2,6,2026-02-06,2026-02,3613.5915916344084
수원시 영통구,힐스테이트영통,망포동,728,71.2981,107700,8,2017,2026,2,6,2026-02-06,2026-02,4993.606561745684
수원시 영통구,광교중흥에스클래스,원천동,589,109.5277,220000,25,2019,2026,2,5,2026-02-05,2026-02,6640.110218693536
수원시 영통구,영통SKVIEW,망포동,725,84.4619,93000,18,2016,2026,2,5,2026-02-05,2026-02,3639.9773152155
수원시 영통구,극동의푸른별,망포동,704,84.89,46500,3,2005,2026,2,5,2026-02-05,2026-02,1810.8104605960655
수원시 영통구,래미안광교,이의동,1304,120.97,170000,15,2012,2026,2,5,2026-02-05,2026-02,4645.664214268
수원시 영통구,광교2차e편한세상,이의동,1200,84.6861,104000,3,2011,2026,2,3,2026-02-03,2026-02,4059.7358952649847
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,39750,8,1997,2026,2,4,2026-02-04,2026-02,2190.4575762627105
수원시 영통구,래미안영통마크원2단지,신동,940,84.94,78250,2,2013,2026,2,5,2026-02-05,2026-02,3045.4303037438194
수원시 영통구,성일,매탄동,810-4,49.68,27600,8,1988,2026,2,5,2026-02-05,2026-02,1836.5555555555557
수원시 영통구,황골마을(쌍용),영통동,1052-2,59.79,39500,10,1998,2026,2,3,2026-02-03,2026-02,2183.9622010369626
수원시 영통구,영통센트럴파크뷰,영통동,948-4,59.99,44000,11,1999,2026,2,4,2026-02-04,2026-02,2424.657442907151
수원시 영통구,망포마을쌍용1차,망포동,691,124.571,69500,5,2002,2026,2,4,2026-02-04,2026-02,1844.3546250732513
수원시 영통구,광교호반베르디움,원천동,606,59.9831,109000,14,2014,2026,2,4,2026-02-04,2026-02,6007.228702751276
수원시 영통구,자연앤자이2단지,이의동,1353,101.26,158000,5,2012,2026,2,4,2026-02-04,2026-02,5158.171044835078
수원시 영통구,광교중흥에스클래스,원천동,589,109.6186,180000,4,2019,2026,2,4,2026-02-04,2026-02,5428.312348451814
수원시 영통구,광교더포레스트,하동,1001,84.81,86500,2,2013,2026,2,4,2026-02-04,2026-02,3371.6743308572104
수원시 영통구,광교중흥에스클래스,원천동,589,109.2168,206000,33,2019,2026,2,4,2026-02-04,2026-02,6235.256846931974
수원시 영통구,광교역참누리포레스트,이의동,1252,59.6129,73000,7,2015,2026,2,4,2026-02-04,2026-02,4048.1741368059597
수원시 영통구,삼성1,매탄동,810-3,44.45,27500,13,1988,2026,2,4,2026-02-04,2026-02,2045.2080989876263
수원시 영통구,광교중흥에스클래스,원천동,589,84.9723,171500,6,2019,2026,2,4,2026-02-04,2026-02,6672.111970606891
수원시 영통구,망포마을쌍용1차,망포동,691,84.8697,65900,9,2002,2026,2,4,2026-02-04,2026-02,2566.9022042024426
수원시 영통구,주공그린빌4,매탄동,1280,84.71,53600,13,2002,2026,2,4,2026-02-04,2026-02,2091.735096210601
수원시 영통구,신나무실신원,영통동,965-2,101.714,82000,18,1999,2026,2,4,2026-02-04,2026-02,2665.0765872937845
수원시 영통구,늘푸른벽산,망포동,488,59.884,41000,15,2000,2026,2,4,2026-02-04,2026-02,2263.3391223031194
수원시 영통구,황골마을주공1,영통동,955-1,49.76,35000,5,1997,2026,2,4,2026-02-04,2026-02,2325.2210610932475
수원시 영통구,벽적골두산,영통동,973-3,59.84,47000,6,1997,2026,2,4,2026-02-04,2026-02,2596.467245989305
수원시 영통구,영통e-편한세상,영통동,987-1,84.98,53900,6,2007,2026,2,4,2026-02-04,2026-02,2096.7594728171334
수원시 영통구,엘지동수원자이,망포동,698,84.9838,60000,8,2003,2026,2,3,2026-02-03,2026-02,2333.9507058992417
수원시 영통구,자연앤힐스테이트,이의동,1344,84.41,160000,1,2012,2026,2,3,2026-02-03,2026-02,6266.176993247245
수원시 영통구,황골마을주공1,영통동,955-1,59.99,41800,20,1997,2026,2,3,2026-02-03,2026-02,2303.4245707617933
수원시 영통구,영통아이파크캐슬3단지,망포동,790,75.93,88500,12,2022,2026,2,2,2026-02-02,2026-02,3853.065981825365
수원시 영통구,현대,매탄동,810-1,84.94,43000,13,1989,2026,2,3,2026-02-03,2026-02,1673.5271956675301
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,49.59,29800,2,1997,2026,2,3,2026-02-03,2026-02,1986.5464811453921
수원시 영통구,청명마을(주공),영통동,1048-2,59.99,50200,15,1997,2026,2,3,2026-02-03,2026-02,2766.313718953159
수원시 영통구,래미안광교,이의동,1304,97.4,152500,23,2012,2026,2,3,2026-02-03,2026-02,5175.918891170431
수원시 영통구,신나무실신성,영통동,963-2,59.965,42500,14,1997,2026,2,3,2026-02-03,2026-02,2342.9750687901274
수원시 영통구,신나무실신성,영통동,963-2,59.965,44700,15,1997,2026,2,2,2026-02-02,2026-02,2464.258484115734
수원시 영통구,영통에듀파크(321동~327동),영통동,957-6,84.96,86500,19,1997,2026,2,3,2026-02-03,2026-02,3365.7215160075334
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,44000,10,1997,2026,2,3,2026-02-03,2026-02,2424.657442907151
수원시 영통구,광교센트럴뷰,이의동,1334,84.92,147000,3,2013,2026,2,3,2026-02-03,2026-02,5722.475270843146
수원시 영통구,영통센트럴파크뷰,영통동,948-4,59.99,42200,16,1999,2026,2,3,2026-02-03,2026-02,2325.4669111518588
수원시 영통구,광교호반베르디움,이의동,1184,117.643,105000,10,2011,2026,2,3,2026-02-03,2026-02,2950.528293226116
수원시 영통구,삼성2,매탄동,810,74.4,37000,7,1989,2026,2,2,2026-02-02,2026-02,1644.0134408602148
수원시 영통구,벽적골롯데,영통동,971-1,59.96,50200,2,2002,2026,2,2,2026-02-02,2026-02,2767.697798532355
수원시 영통구,주공,원천동,35,41.3,27000,11,1987,2026,2,2,2026-02-02,2026-02,2161.176755447942
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,39800,3,1997,2026,2,3,2026-02-03,2026-02,2193.2128688114685
수원시 영통구,현대,영통동,989-2,99.58,100000,9,1998,2026,2,2,2026-02-02,2026-02,3319.7429202651138
수원시 영통구,센트럴하이츠,망포동,718,137.4029,80000,3,2010,2026,2,2,2026-02-02,2026-02,1924.7337574388898
수원시 영통구,e편한세상영통2차(1단지),망포동,726,59.9158,54000,11,2016,2026,2,2,2026-02-02,2026-02,2979.4010928669904
수원시 영통구,영통자이,망포동,800,59.9826,61800,16,2022,2026,2,2,2026-02-02,2026-02,3405.9617289013813
수원시 영통구,영통아이파크캐슬3단지,망포동,790,75.54,83700,11,2022,2026,2,2,2026-02-02,2026-02,3662.8999205718824
수원시 영통구,삼정라츠,망포동,717,84.8542,40000,3,2008,2026,2,2,2026-02-02,2026-02,1558.3436058556913
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,49.59,32500,15,1997,2026,2,2,2026-02-02,2026-02,2166.535591853196
수원시 영통구,벽적골두산,영통동,973-3,59.84,40000,7,1997,2026,3,25,2026-03-25,2026-03,2209.7593582887703
수원시 영통구,광교e편한세상,이의동,1326,120.7597,190000,17,2012,2026,3,28,2026-03-28,2026-03,5201.255054459394
수원시 영통구,동수원자이1차,망포동,686,99.3154,57000,16,2001,2026,3,27,2026-03-27,2026-03,1897.2948807536395
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7273,75700,26,2008,2026,3,11,2026-03-11,2026-03,2953.582375456317
수원시 영통구,광교더포레스트,하동,1001,74.97,75000,26,2013,2026,3,13,2026-03-13,2026-03,3307.122849139656
수원시 영통구,센트럴하이츠,망포동,718,59.557,69900,14,2010,2026,3,12,2026-03-12,2026-03,3879.903621740518
수원시 영통구,벽산(1053-2),영통동,1053-2,84.96,55000,11,1997,2026,3,27,2026-03-27,2026-03,2140.054143126177
수원시 영통구,신나무실건영,영통동,966-2,99.96,110000,15,2000,2026,3,30,2026-03-30,2026-03,3637.835134053622
수원시 영통구,벽적골롯데,영통동,971-1,49.71,50400,8,2002,2026,3,30,2026-03-30,2026-03,3351.68617984309
수원시 영통구,현대,매탄동,810-1,84.94,40000,14,1989,2026,3,30,2026-03-30,2026-03,1556.7694843418885
수원시 영통구,극동,매탄동,50,59.93,39900,7,1998,2026,3,16,2026-03-16,2026-03,2200.924745536459
수원시 영통구,망포역아이파크,망포동,693,101.939,72500,16,2002,2026,3,11,2026-03-11,2026-03,2351.11684438733
수원시 영통구,영통자이,망포동,800,59.9614,59000,6,2022,2026,3,31,2026-03-31,2026-03,3252.7959654044107
수원시 영통구,원천레이크파크,원천동,548,59.99,50000,10,1999,2026,3,23,2026-03-23,2026-03,2755.2925487581265
수원시 영통구,e편한세상영통2차(2단지),망포동,727,74.5822,63300,15,2016,2026,3,31,2026-03-31,2026-03,2805.7249585021627
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,58500,18,1999,2026,3,27,2026-03-27,2026-03,3256.260313184038
수원시 영통구,주공그린빌5,매탄동,1282,36.38,30400,13,2002,2026,3,13,2026-03-13,2026-03,2762.405717427158
수원시 영통구,광교아이파크,원천동,593,90.9452,155500,6,2018,2026,3,20,2026-03-20,2026-03,5652.325796193752
수원시 영통구,광교중흥에스클래스,원천동,589,84.9388,166000,10,2019,2026,3,20,2026-03-20,2026-03,6460.684634113032
수원시 영통구,광교중흥에스클래스,원천동,589,129.4158,290000,32,2019,2026,3,13,2026-03-13,2026-03,7407.766285105838
수원시 영통구,황골마을신명,영통동,1054-3,59.99,40000,9,1997,2026,3,25,2026-03-25,2026-03,2204.234039006501
수원시 영통구,광교더포레스트,하동,1001,84.81,94000,11,2013,2026,3,30,2026-03-30,2026-03,3664.0160358448297
수원시 영통구,자연앤힐스테이트,이의동,1344,84.28,164000,2,2012,2026,3,14,2026-03-14,2026-03,6432.738490745135
수원시 영통구,광교시티아이,이의동,1253,43.85,46800,2,2015,2026,3,24,2026-03-24,2026-03,3528.1970353477764
수원시 영통구,성일,매탄동,810-4,49.68,25000,5,1988,2026,3,31,2026-03-31,2026-03,1663.546698872786
수원시 영통구,원천레이크파크,원천동,548,59.39,46000,6,1999,2026,3,11,2026-03-11,2026-03,2560.4781949823205
수원시 영통구,엘지동수원자이,망포동,698,79.0967,60000,7,2003,2026,3,31,2026-03-31,2026-03,2507.66466869035
수원시 영통구,광교더포레스트,하동,1001,101.97,89500,26,2013,2026,3,26,2026-03-26,2026-03,2901.530842404629
수원시 영통구,삼성1,원천동,333-3,49.14,20700,3,1992,2026,3,24,2026-03-24,2026-03,1392.5531135531137
수원시 영통구,삼성1,원천동,333-3,49.14,20700,3,1992,2026,3,24,2026-03-24,2026-03,1392.5531135531137
수원시 영통구,원천레이크파크,원천동,548,59.99,42500,2,1999,2026,3,31,2026-03-31,2026-03,2341.9986664444073
수원시 영통구,래미안영통마크원2단지,신동,940,97.9,88500,4,2013,2026,3,5,2026-03-05,2026-03,2988.3891726251277
수원시 영통구,원천레이크파크,원천동,548,49.95,33800,11,1999,2026,3,28,2026-03-28,2026-03,2236.957757757758
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,77500,11,2008,2026,3,27,2026-03-27,2026-03,3021.908288089153
수원시 영통구,광교중흥에스클래스,원천동,589,109.5277,213000,40,2019,2026,3,31,2026-03-31,2026-03,6428.833984462378
수원시 영통구,황골마을주공1,영통동,955-1,59.99,45200,7,1997,2026,3,31,2026-03-31,2026-03,2490.784464077346
수원시 영통구,동수원자이2차,망포동,690,115.4594,70000,12,2002,2026,3,31,2026-03-31,2026-03,2004.2196650943968
수원시 영통구,영통롯데캐슬엘클래스2단지,망포동,810,84.9835,83500,8,2022,2026,3,31,2026-03-31,2026-03,3248.0928650855753
수원시 영통구,e편한세상영통2차(2단지),망포동,727,74.5822,63300,15,2016,2026,3,31,2026-03-31,2026-03,2805.7249585021627
수원시 영통구,살구골마을진덕서광성지동아,영통동,988-2,164.85,91000,6,1998,2026,3,31,2026-03-31,2026-03,1824.8577494692145
수원시 영통구,힐스테이트영통,망포동,728,62.6303,100500,3,2017,2026,3,31,2026-03-31,2026-03,5304.667229759398
수원시 영통구,황골마을주공1,영통동,955-1,49.76,42700,17,1997,2026,3,31,2026-03-31,2026-03,2836.769694533762
수원시 영통구,광교호수마을호반써밋,하동,994,84.85,124000,7,2011,2026,3,31,2026-03-31,2026-03,4831.104301708899
수원시 영통구,래미안영통마크원1단지,신동,939,84.94,79000,8,2013,2026,3,31,2026-03-31,2026-03,3074.6197315752297
수원시 영통구,현대힐스테이트,매탄동,176,84.975,65500,15,2006,2026,3,31,2026-03-31,2026-03,2548.1600470726685
수원시 영통구,매탄위브하늘채,매탄동,1352,103.4857,81000,9,2008,2026,3,31,2026-03-31,2026-03,2587.5053268229335
수원시 영통구,벽적골주공휴먼시아8단지,영통동,972-2,59.99,41500,6,1997,2026,3,31,2026-03-31,2026-03,2286.892815469245
수원시 영통구,벽적골롯데,영통동,971-1,49.71,43000,11,2002,2026,3,31,2026-03-31,2026-03,2859.5735264534296
수원시 영통구,벽적골롯데,영통동,971-1,59.96,59700,15,2002,2026,3,31,2026-03-31,2026-03,3291.4653102068046
수원시 영통구,벽적골한신,영통동,973-3,59.84,46000,3,1997,2026,3,31,2026-03-31,2026-03,2541.2232620320856
수원시 영통구,황골마을주공1,영통동,955-1,59.99,41600,2,1997,2026,3,31,2026-03-31,2026-03,2292.403400566761
수원시 영통구,영통센트럴파크뷰,영통동,948-4,59.39,41500,11,1999,2026,3,31,2026-03-31,2026-03,2309.996632429702
수원시 영통구,신나무실신안,영통동,963-2,59.965,43400,18,1997,2026,3,20,2026-03-20,2026-03,2392.59101142333
수원시 영통구,매탄위브하늘채,매탄동,1352,59.9845,62500,2,2008,2026,3,31,2026-03-31,2026-03,3444.431478131851
수원시 영통구,주공그린빌3,매탄동,1277,84.51,51000,9,2002,2026,3,31,2026-03-31,2026-03,1994.980475683351
수원시 영통구,원천성일,매탄동,1199,49.94,42000,1,1992,2026,3,23,2026-03-23,2026-03,2780.20824989988
수원시 영통구,주공,원천동,35,49.94,42000,3,1987,2026,3,31,2026-03-31,2026-03,2780.20824989988
수원시 영통구,매탄레이크파크,매탄동,1230,59.99,34750,18,1999,2026,3,28,2026-03-28,2026-03,1914.9283213868978
수원시 영통구,광교호반베르디움,이의동,1184,122.051,110000,9,2011,2026,3,28,2026-03-28,2026-03,2979.393859943794
수원시 영통구,영통센트럴파크뷰,영통동,948-4,59.8,42800,7,1999,2026,3,31,2026-03-31,2026-03,2366.024080267559
수원시 영통구,현대힐스테이트,매탄동,176,84.975,61700,2,2006,2026,3,31,2026-03-31,2026-03,2400.327861135628
수원시 영통구,벽적골두산,영통동,973-3,59.84,51000,9,1997,2026,3,31,2026-03-31,2026-03,2817.443181818182
수원시 영통구,힐스테이트영통,망포동,728,62.5963,98500,5,2017,2026,3,10,2026-03-10,2026-03,5201.92567292316
수원시 영통구,태영,영통동,969-1,84.88,64300,5,1997,2026,3,31,2026-03-31,2026-03,2504.2759189443923
수원시 영통구,e편한세상영통2차(1단지),망포동,726,59.9158,58400,13,2016,2026,3,30,2026-03-30,2026-03,3222.167107841338
수원시 영통구,광교모아엘가레이크파크,하동,1032,59.89,80400,15,2014,2026,3,7,2026-03-07,2026-03,4437.908164969111
수원시 영통구,삼성1,매탄동,810-3,55.16,32600,4,1988,2026,3,30,2026-03-30,2026-03,1953.7541696881801
수원시 영통구,현대힐스테이트,매탄동,176,84.975,63500,6,2006,2026,3,30,2026-03-30,2026-03,2470.3536334215946
수원시 영통구,벽적골롯데,영통동,971-1,49.71,44500,3,2002,2026,3,30,2026-03-30,2026-03,2959.326091329712
수원시 영통구,삼성,영통동,969-1,84.84,62500,14,1997,2026,3,30,2026-03-30,2026-03,2435.319424799623
수원시 영통구,현대힐스테이트,매탄동,176,59.648,58200,11,2006,2026,3,30,2026-03-30,2026-03,3225.5492221030045
수원시 영통구,e편한세상영통2차(1단지),망포동,726,74.5822,63700,15,2016,2026,3,30,2026-03-30,2026-03,2823.454658081955
수원시 영통구,영통자이,망포동,800,59.9614,63000,26,2022,2026,3,30,2026-03-30,2026-03,3473.324505431828
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,60500,11,1999,2026,3,30,2026-03-30,2026-03,3367.585452096313
수원시 영통구,우성,매탄동,164-10,59.94,25000,14,1998,2026,3,3,2026-03-03,2026-03,1378.7954621287956
수원시 영통구,래미안영통마크원2단지,신동,940,97.92,86000,3,2013,2026,3,21,2026-03-21,2026-03,2903.3782679738565
수원시 영통구,힐스테이트영통,망포동,728,84.5303,122000,11,2017,2026,3,30,2026-03-30,2026-03,4771.160163870233
수원시 영통구,신나무실휴먼시아5단지,영통동,964-5,59.99,41000,17,1997,2026,3,30,2026-03-30,2026-03,2259.3398899816634
수원시 영통구,삼성1,매탄동,810-3,55.16,29500,11,1988,2026,3,30,2026-03-30,2026-03,1767.967730239304
수원시 영통구,늘푸른벽산,망포동,488,59.884,43000,13,2000,2026,3,27,2026-03-27,2026-03,2373.74590875693
수원시 영통구,성일,매탄동,810-4,49.68,25000,5,1988,2026,3,26,2026-03-26,2026-03,1663.546698872786
수원시 영통구,벽적골롯데,영통동,971-1,59.96,56000,4,2002,2026,3,30,2026-03-30,2026-03,3087.471647765177
수원시 영통구,엘지동수원자이,망포동,698,79.0967,56700,1,2003,2026,3,30,2026-03-30,2026-03,2369.7431119123808
수원시 영통구,광교더포레스트,하동,1001,84.81,90000,6,2013,2026,3,30,2026-03-30,2026-03,3508.100459851433
수원시 영통구,매탄위브하늘채,매탄동,1352,59.9845,56000,1,2008,2026,3,30,2026-03-30,2026-03,3086.2106044061384
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7273,73800,10,2008,2026,3,30,2026-03-30,2026-03,2879.4501890181796
수원시 영통구,벽적골9단지주공,영통동,970-3,59.39,62000,16,1999,2026,3,30,2026-03-30,2026-03,3451.0793062805187
수원시 영통구,현대,매탄동,810-1,84.94,45000,6,1989,2026,3,9,2026-03-09,2026-03,1751.3656698846246
수원시 영통구,포레나영흥숲,원천동,632,68.9883,53500,5,2023,2026,3,26,2026-03-26,2026-03,2563.6274556700196
수원시 영통구,래미안영통마크원2단지,신동,940,97.95,82500,3,2013,2026,3,14,2026-03-14,2026-03,2784.364471669219
수원시 영통구,광교모아엘가레이크파크,하동,1032,84.82,95000,24,2014,2026,3,29,2026-03-29,2026-03,3702.558358877624
수원시 영통구,광교더샵,원천동,604,84.2888,129000,38,2018,2026,3,28,2026-03-28,2026-03,5059.369690872334
수원시 영통구,영통에듀파크(331동~337동),영통동,957-6,84.96,85000,16,1997,2026,3,27,2026-03-27,2026-03,3307.3564030131834
수원시 영통구,주공그린빌3,매탄동,1277,84.71,51500,12,2002,2026,3,28,2026-03-28,2026-03,2009.7827883366783
수원시 영통구,광교더리브,하동,1013,74.78,128500,15,2013,2026,3,28,2026-03-28,2026-03,5680.600427921904
수원시 영통구,광교e편한세상,이의동,1326,120.7597,187000,12,2012,2026,3,25,2026-03-25,2026-03,5119.12997465214
수원시 영통구,매탄위브하늘채,매탄동,1352,84.7807,78700,18,2008,2026,3,28,2026-03-28,2026-03,3068.699126098275
수원시 영통구,영통아이파크캐슬2단지,망포동,760,59.98,79000,13,2019,2026,3,24,2026-03-24,2026-03,4354.088029343115
수원시 영통구,매탄위브하늘채,매탄동,1352,84.818,72000,18,2008,2026,3,27,2026-03-27,2026-03,2806.2156617699075
수원시 영통구,벽적골롯데,영통동,971-1,49.71,47000,6,2002,2026,3,27,2026-03-27,2026-03,3125.5803661235163
수원시 영통구,영통자이,망포동,800,59.9614,61500,25,2022,2026,3,27,2026-03-27,2026-03,3390.6263029215465
수원시 영통구,벽적골한신,영통동,973-3,59.73,46500,20,1997,2026,3,27,2026-03-27,2026-03,2573.5760924158717
수원시 영통구,엘지동수원자이,망포동,698,109.0998,61000,11,2003,2026,3,26,2026-03-26,2026-03,1848.3425267507366
수원시 영통구,벽적골한신,영통동,973-3,59.73,50000,14,1997,2026,3,20,2026-03-20,2026-03,2767.2861208772815
수원시 영통구,매탄레이크파크,매탄동,1230,59.99,37500,13,1999,2026,3,27,2026-03-27,2026-03,2066.4694115685948
수원시 영통구,주공그린빌4,매탄동,1280,84.45,51500,10,2002,2026,3,21,2026-03-21,2026-03,2015.9703966844286
수원시 영통구,신나무실진흥,영통동,963-2,59.965,44000,4,1997,2026,3,27,2026-03-27,2026-03,2425.668306512132
수원시 영통구,힐스테이트영통,망포동,728,62.6303,100000,5,2017,2026,3,27,2026-03-27,2026-03,5278.275850506864
수원시 영통구,힐스테이트광교,하동,1021,107.9173,178000,39,2018,2026,3,26,2026-03-26,2026-03,5452.623444063186
수원시 영통구,늘푸른벽산,망포동,488,84.925,49900,15,2000,2026,3,27,2026-03-27,2026-03,1942.41295260524
수원시 영통구,벽산(1053-2),영통동,1053-2,84.96,52000,9,1997,2026,3,27,2026-03-27,2026-03,2023.3239171374769
수원시 영통구,e편한세상영통2차(1단지),망포동,726,74.5822,64000,23,2016,2026,3,27,2026-03-27,2026-03,2836.7519327667997
